,id,url,name,artist,album,explicit,popularity,duration_ms,key,mode,time_signature,danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence,tempo,label
1025,5bDf0sAnMuuOU2VvWVi0V4,https://open.spotify.com/track/5bDf0sAnMuuOU2VvWVi0V4,Woman's a Devil,GoldFish,Three Second Memory (Deluxe),False,32,270166,10,0,4,0.825,0.737,0.0647,0.0774,0.000121,0.174,0.7659999999999999,123.005,1
1026,5tO7Ag4pwW1J5vrZjRGzGt,https://open.spotify.com/track/5tO7Ag4pwW1J5vrZjRGzGt,We come together (Fishy beat radio edit) (feat. Sakhile Moleshe),GoldFish,We Come Together (Remix) - Single,False,39,218880,5,0,4,0.8190000000000001,0.8390000000000001,0.11800000000000001,0.0324,0.0,0.11,0.9109999999999999,124.931,1
1027,1TAC5SANfK7l6wGHtUQ7MX,https://open.spotify.com/track/1TAC5SANfK7l6wGHtUQ7MX,Lone Digger,Caravan Palace,<I°_°I>,False,57,229804,5,0,4,0.767,0.938,0.0505,0.5920000000000001,0.0193,0.11800000000000001,0.868,123.992,1
1028,4q8PHoRsPUB52LFylX8Ulz,https://open.spotify.com/track/4q8PHoRsPUB52LFylX8Ulz,More Than You Know,Axwell /\ Ingrosso,More Than You Know,False,21,203000,5,0,4,0.645,0.741,0.0339,0.0323,0.0,0.29,0.534,123.07,1
1029,0bGRZvL258NMpX5p5Wz9nX,https://open.spotify.com/track/0bGRZvL258NMpX5p5Wz9nX,Rack City Bitch,Amine Edge,Our G-House Sauce,True,0,410847,6,1,4,0.973,0.9159999999999999,0.0913,0.055999999999999994,7.4e-05,0.172,0.544,117.98,1
1030,7b2smfixeFK1ebLPINC7sv,https://open.spotify.com/track/7b2smfixeFK1ebLPINC7sv,Lost,Amine Edge,Our G-House Sauce,False,1,353000,2,1,4,0.83,0.855,0.0595,0.0262,0.475,0.0652,0.7240000000000001,120.053,1
1031,2habSXqcJGExM6JJyskY7O,https://open.spotify.com/track/2habSXqcJGExM6JJyskY7O,Malibu,Miley Cyrus,Malibu,False,20,231905,8,1,4,0.565,0.782,0.0506,0.0577,4.16e-05,0.0757,0.4,140.004,1
1032,7py16W5fWYLFFS6BElKAjn,https://open.spotify.com/track/7py16W5fWYLFFS6BElKAjn,Tears (feat. Louisa Johnson),Clean Bandit,Tears (feat. Louisa Johnson),False,64,225914,5,0,4,0.605,0.77,0.0446,0.0431,0.0,0.159,0.298,130.037,1
1033,0EpR1oyAwWwrwEz6YElNZ1,https://open.spotify.com/track/0EpR1oyAwWwrwEz6YElNZ1,+1 (feat. Sam White) - Tujamo Remix,Martin Solveig,+1 (feat. Sam White) [Remixes],False,30,253125,11,0,4,0.696,0.948,0.12,0.0751,0.006220000000000001,0.184,0.649,127.959,1
1034,0dA2Mk56wEzDgegdC6R17g,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g,Stay (with Alessia Cara),Zedd,Stay,False,15,210090,5,0,4,0.679,0.634,0.0654,0.23199999999999998,0.0,0.115,0.498,102.01299999999999,1
1035,25wX1MYltiWgk4eZPw0E79,https://open.spotify.com/track/25wX1MYltiWgk4eZPw0E79,Puro Êxtase,KVSH,Puro Êxtase,False,51,258644,2,0,4,0.8009999999999999,0.835,0.0668,0.0666,0.000223,0.239,0.162,124.001,1
1036,6OnYQKTc5fbSGbIpaH4KxL,https://open.spotify.com/track/6OnYQKTc5fbSGbIpaH4KxL,Hear Me Now,Alok,Hear Me Now,False,9,192846,11,1,4,0.7879999999999999,0.43,0.0419,0.537,0.0026100000000000003,0.0936,0.461,121.99600000000001,1
1037,0IDcqQM84frBhAJ8vXC76I,https://open.spotify.com/track/0IDcqQM84frBhAJ8vXC76I,Younger - Kygo Remix,Seinabo Sey,Pretend,False,4,351578,5,1,4,0.687,0.47100000000000003,0.0962,0.15,0.00025299999999999997,0.0809,0.616,113.999,1
1038,773mzt4GHA1ogZvCZWWeGu,https://open.spotify.com/track/773mzt4GHA1ogZvCZWWeGu,Seeing Stars,BØRNS,Candy,False,0,189453,6,0,4,0.643,0.8909999999999999,0.0592,0.0696,0.0,0.317,0.909,91.99799999999999,1
1039,5qeL0fWg4IDLZNUjVu53f2,https://open.spotify.com/track/5qeL0fWg4IDLZNUjVu53f2,Feel Good Inc.,filous,Feel Good Inc.,False,45,236129,3,0,4,0.779,0.634,0.0607,0.212,0.0634,0.11,0.5760000000000001,124.04700000000001,1
1040,23L5CiUhw2jV1OIMwthR3S,https://open.spotify.com/track/23L5CiUhw2jV1OIMwthR3S,In the Name of Love,Martin Garrix,In the Name of Love,False,78,195706,4,0,4,0.501,0.519,0.0409,0.109,0.0,0.45399999999999996,0.168,133.99,1
1041,0OwX5aROoW1Iip8FV51Efg,https://open.spotify.com/track/0OwX5aROoW1Iip8FV51Efg,Alarm,Anne-Marie,Alarm,True,65,205593,0,1,4,0.7559999999999999,0.589,0.23199999999999998,0.0812,0.0,0.17600000000000002,0.8109999999999999,146.928,1
1042,4ftPj2fBTJ5pytddHwCPH0,https://open.spotify.com/track/4ftPj2fBTJ5pytddHwCPH0,Fresh Eyes,Andy Grammer,Fresh Eyes,False,9,198001,0,1,4,0.828,0.56,0.0327,0.5479999999999999,3.66e-05,0.15,0.872,122.054,1
1043,1CUVN2kn7mW5FjkqXTR2W1,https://open.spotify.com/track/1CUVN2kn7mW5FjkqXTR2W1,Perfect Strangers,Jonas Blue,Perfect Strangers,False,19,196613,1,1,4,0.742,0.8190000000000001,0.0487,0.37200000000000005,0.0,0.27699999999999997,0.7090000000000001,117.986,1
1044,4AOpEhqA7zHxQjkHmRrAp7,https://open.spotify.com/track/4AOpEhqA7zHxQjkHmRrAp7,This Girl - Kungs Vs. Cookin' On 3 Burners,Kungs,This Girl (Kungs Vs. Cookin' On 3 Burners),False,17,195561,0,0,4,0.79,0.705,0.0383,0.0807,4.8100000000000004e-05,0.251,0.501,121.969,1
1045,27PmvZoffODNFW2p7ehZTQ,https://open.spotify.com/track/27PmvZoffODNFW2p7ehZTQ,Don't Mind,Kent Jones,Don't Mind,True,65,198236,8,1,4,0.46399999999999997,0.7709999999999999,0.336,0.0235,0.0,0.063,0.69,158.77700000000002,1
1046,7BKLCZ1jbUBVqRi2FVlTVw,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,Closer,The Chainsmokers,Closer,False,84,244960,8,1,4,0.748,0.524,0.0338,0.414,0.0,0.111,0.6609999999999999,95.01,1
1047,3bAsAMBEZQ6xq8ayU38kiu,https://open.spotify.com/track/3bAsAMBEZQ6xq8ayU38kiu,Beautiful Life,Lost Frequencies,Beautiful Life,False,40,161463,2,0,4,0.732,0.52,0.0376,0.127,0.0347,0.139,0.33899999999999997,119.979,1
1048,7ApiM6Uz81EyYsqwyDdHXj,https://open.spotify.com/track/7ApiM6Uz81EyYsqwyDdHXj,Home We'll Go (Take My Hand) - Michael Brun Remix,Steve Aoki,Home We'll Go (Take My Hand) [Remixes],False,45,233734,7,1,4,0.6579999999999999,0.611,0.0356,0.36,0.00813,0.28,0.611,122.039,1
1049,5deDWZeDHWfYk9xaq9ynh4,https://open.spotify.com/track/5deDWZeDHWfYk9xaq9ynh4,Back 2 U (feat. WALK THE MOON),Steve Aoki,Back 2 U (feat. WALK THE MOON),False,47,275977,10,1,4,0.635,0.875,0.0512,0.021,7.94e-06,0.139,0.545,126.03399999999999,1
1050,0lXMEWByLdGyuP6XCBZLHA,https://open.spotify.com/track/0lXMEWByLdGyuP6XCBZLHA,Yes,LMFAO,Party Rock,True,0,183693,7,0,4,0.7290000000000001,0.8909999999999999,0.0505,0.0718,0.0,0.23800000000000002,0.898,128.076,1
1051,4NGikVnR4wpcB79gZE7tgg,https://open.spotify.com/track/4NGikVnR4wpcB79gZE7tgg,Champagne Showers,LMFAO,Sorry For Party Rocking,False,53,264093,7,0,4,0.597,0.8390000000000001,0.389,0.00105,1.16e-06,0.617,0.41200000000000003,129.942,1
1052,7Km0ioOI11nh7xGatqrpDj,https://open.spotify.com/track/7Km0ioOI11nh7xGatqrpDj,Broken Flowers,Danny L Harle,Broken Flowers - EP,False,41,203280,0,1,4,0.746,0.7979999999999999,0.048,0.0206,2.25e-05,0.158,0.562,122.023,1
1053,0k93MXOj0kSXo84SvSDeUz,https://open.spotify.com/track/0k93MXOj0kSXo84SvSDeUz,Ocean Drive,Duke Dumont,Ocean Drive,False,15,206320,8,0,4,0.6890000000000001,0.711,0.0455,0.0071400000000000005,0.000499,0.135,0.5660000000000001,115.04799999999999,1
1054,34vuwpTj9M0cFYJ0DeK97Z,https://open.spotify.com/track/34vuwpTj9M0cFYJ0DeK97Z,Taste The Feeling (Avicii Vs. Conrad Sewell),Avicii,Taste The Feeling (Avicii Vs. Conrad Sewell),False,7,191065,6,1,4,0.638,0.792,0.0555,0.0337,0.0,0.0618,0.595,89.97399999999999,1
1055,0L6UCE1Y0KX3MF2AtxlntI,https://open.spotify.com/track/0L6UCE1Y0KX3MF2AtxlntI,Fragile,Kygo,Fragile,False,58,230961,5,1,4,0.47,0.42200000000000004,0.0522,0.177,0.00021600000000000002,0.0879,0.218,149.505,1
1056,07idyjb93qYavu1s29HtBi,https://open.spotify.com/track/07idyjb93qYavu1s29HtBi,Drop In the Ocean,OMI,Me 4 U,False,49,177624,8,1,4,0.83,0.6990000000000001,0.079,0.304,0.0,0.11900000000000001,0.847,123.024,1
1057,7vGWH8cSr389jeNN4fsXYQ,https://open.spotify.com/track/7vGWH8cSr389jeNN4fsXYQ,Nobody To Love - Radio Edit,Sigma,Nobody To Love,False,5,189720,8,1,4,0.44299999999999995,0.9179999999999999,0.0453,0.000528,5.39e-06,0.128,0.19899999999999998,175.033,1
1058,6Nc1cTZVaa5xb2L1IH0vfc,https://open.spotify.com/track/6Nc1cTZVaa5xb2L1IH0vfc,Can't Deny My Love - Goshfather & Jinco Remix,Brandon Flowers,Can't Deny My Love (Goshfather & Jinco Remix),False,0,238212,4,0,4,0.573,0.951,0.15,0.0658,0.00013000000000000002,0.374,0.32,109.071,1
1059,5PiWljOUte7VNpyn8yFqOg,https://open.spotify.com/track/5PiWljOUte7VNpyn8yFqOg,"Honey, I'm Good",Andy Grammer,"Honey, I'm Good",False,44,199666,9,1,4,0.754,0.799,0.0553,0.0289,0.0,0.35100000000000003,0.5820000000000001,122.037,1
1060,3mYP2JXlrv2iLyU8GIAszA,https://open.spotify.com/track/3mYP2JXlrv2iLyU8GIAszA,Bullseye,KDrew,"Free, Vol. 4",False,49,248571,6,0,4,0.66,0.7290000000000001,0.0529,0.000851,0.006790000000000001,0.10800000000000001,0.439,105.015,1
1061,5tf1VVWniHgryyumXyJM7w,https://open.spotify.com/track/5tf1VVWniHgryyumXyJM7w,Sugar (feat. Francesco Yates),Robin Schulz,Sugar,False,75,219043,5,0,4,0.636,0.815,0.0581,0.0185,0.0,0.163,0.636,123.06299999999999,1
1062,2bNrvWD9d5Zn9tS8XvcaMk,https://open.spotify.com/track/2bNrvWD9d5Zn9tS8XvcaMk,I Could Be The One (Avicii Vs. Nicky Romero) - Nicktim / Radio Edit,Avicii,I Could Be The One [Avicii vs Nicky Romero],False,8,208316,6,0,4,0.509,0.79,0.0374,0.332,6.670000000000001e-05,0.316,0.638,127.946,1
1063,3OwPSJu609AMzotCEyoMiO,https://open.spotify.com/track/3OwPSJu609AMzotCEyoMiO,The Nights,Avicii,The Days / Nights,False,11,176658,6,1,4,0.529,0.8540000000000001,0.0436,0.0178,0.0,0.242,0.654,125.984,1
1064,2u5B53qh8UGDnPcdJATcDl,https://open.spotify.com/track/2u5B53qh8UGDnPcdJATcDl,For A Better Day,Avicii,Pure Grinding For A Better Day,False,2,206066,2,0,4,0.635,0.833,0.0332,0.04,0.214,0.132,0.295,135.029,1
1065,6sKAs2tdtTVTO2U0IgJAur,https://open.spotify.com/track/6sKAs2tdtTVTO2U0IgJAur,Emergency,Icona Pop,Emergency,True,30,169617,6,1,4,0.8340000000000001,0.9690000000000001,0.063,0.0558,0.000723,0.0635,0.9279999999999999,125.985,1
1066,2S5LNtRVRPbXk01yRQ14sZ,https://open.spotify.com/track/2S5LNtRVRPbXk01yRQ14sZ,"I Don't Like It, I Love It (feat. Robin Thicke & Verdine White)",Flo Rida,My House,False,67,224258,9,0,4,0.8540000000000001,0.7659999999999999,0.141,0.0242,0.0,0.0793,0.784,118.00399999999999,1
1067,2kiJ5lZQZusgWwpqA7z2i1,https://open.spotify.com/track/2kiJ5lZQZusgWwpqA7z2i1,I'm Good,The Mowgli's,I'm Good,False,2,166920,0,1,4,0.613,0.9229999999999999,0.0691,0.00892,0.0,0.149,0.669,96.04299999999999,1
1068,51ODNNDZm21HU7wI7cccRr,https://open.spotify.com/track/51ODNNDZm21HU7wI7cccRr,Latch,Disclosure,Settle (Special Edition),False,65,255631,1,1,4,0.503,0.727,0.16699999999999998,0.0159,9.449999999999999e-05,0.0895,0.521,121.985,1
1069,3Lc3up1b5vc3u6qBB9ROFB,https://open.spotify.com/track/3Lc3up1b5vc3u6qBB9ROFB,Reality - Radio Edit,Lost Frequencies,Reality,False,1,152000,9,1,4,0.787,0.511,0.0617,0.09,0.0,0.115,0.499,122.06,1
1070,7B1Dl3tXqySkB8OPEwVvSu,https://open.spotify.com/track/7B1Dl3tXqySkB8OPEwVvSu,We'll Be Coming Back (feat. Example),Calvin Harris,18 Months,False,62,234360,7,1,4,0.596,0.9520000000000001,0.0873,0.00131,0.0,0.598,0.5710000000000001,127.945,1
1071,5afHIkEcVhCF1Z1CTqMUXB,https://open.spotify.com/track/5afHIkEcVhCF1Z1CTqMUXB,Ain't Nobody (Loves Me Better),Felix Jaehn,Ain't Nobody (Loves Me Better),False,17,186146,2,0,4,0.768,0.5670000000000001,0.0312,0.66,0.000277,0.07,0.47100000000000003,117.97399999999999,1
1072,6WkJ2OK163XXS2oARUC9JM,https://open.spotify.com/track/6WkJ2OK163XXS2oARUC9JM,Dancin (feat. Luvli) - Krono Remix,Aaron Smith,Dancin (feat. Luvli) [Krono Remix],False,82,198053,10,0,4,0.72,0.741,0.0287,0.10099999999999999,1.4099999999999999e-05,0.289,0.35700000000000004,119.896,1
1073,5eCgNATwXgRc4mZx9NymGJ,https://open.spotify.com/track/5eCgNATwXgRc4mZx9NymGJ,Waiting For Love,Avicii,Waiting For Love,False,11,228750,6,0,4,0.5670000000000001,0.746,0.0511,0.335,0.0,0.392,0.578,128.03,1
1074,7HW01sQy5UOxyezzZg98nd,https://open.spotify.com/track/7HW01sQy5UOxyezzZg98nd,The Days,Avicii,The Days / Nights,False,5,278480,0,1,4,0.584,0.735,0.0481,0.0495,4.03e-05,0.141,0.557,127.009,1
1075,3NbyKGeZBRVhCezW0qeTh6,https://open.spotify.com/track/3NbyKGeZBRVhCezW0qeTh6,Origami,Capital Cities,In A Tidal Wave Of Mystery (Deluxe Edition),False,0,225068,4,0,4,0.782,0.59,0.0333,0.0218,0.062,0.0703,0.879,126.009,1
1076,6CZh6hYZajOjpEcPmnRMnt,https://open.spotify.com/track/6CZh6hYZajOjpEcPmnRMnt,Yesterday (feat. Bebe Rexha),David Guetta,Listen,False,44,243280,9,0,4,0.57,0.782,0.0331,0.0242,6.659999999999999e-05,0.32899999999999996,0.276,127.94,1
1077,6oJflQkp7lFXOQce4wPTAW,https://open.spotify.com/track/6oJflQkp7lFXOQce4wPTAW,Samsara (feat. Emila),Tungevaag,Samsara (feat. Emila),False,62,211884,11,0,4,0.489,0.6409999999999999,0.032,0.00598,0.0201,0.122,0.5870000000000001,108.90100000000001,1
1078,6g1NlCpW7fgqDnWbCCDrHl,https://open.spotify.com/track/6g1NlCpW7fgqDnWbCCDrHl,Wake Me Up - Radio Edit,Avicii,True,False,23,247426,2,1,4,0.532,0.7829999999999999,0.0523,0.0038,0.0012,0.161,0.643,124.08,1
1079,7HC3sppue0re7HPfo5zscF,https://open.spotify.com/track/7HC3sppue0re7HPfo5zscF,You Make Me,Avicii,True,False,8,233346,6,1,4,0.586,0.727,0.039,0.00247,0.0107,0.152,0.496,124.99,1
1080,0xIVvRmjztR1AwuHrkhH41,https://open.spotify.com/track/0xIVvRmjztR1AwuHrkhH41,Addicted To You,Avicii,True,False,12,148386,1,0,4,0.569,0.785,0.0457,0.0505,1.12e-06,0.086,0.303,128.031,1
1081,2Lv29hDvxBCGgWA1skbtzE,https://open.spotify.com/track/2Lv29hDvxBCGgWA1skbtzE,Bicho de 7 Cabeças / A Culpa É das Igrejas,Froid,Bicho de 7 Cabeças / A Culpa É das Igrejas,False,55,282033,4,0,4,0.649,0.537,0.159,0.772,0.0,0.114,0.541,128.743,1
1082,1YK3f7UWuW7uVTBJlsNrPC,https://open.spotify.com/track/1YK3f7UWuW7uVTBJlsNrPC,Pseudosocial,Froid,Pseudosocial,False,53,135963,7,0,4,0.644,0.49,0.32799999999999996,0.8270000000000001,9.800000000000001e-06,0.163,0.8859999999999999,117.17,1
1083,0aUOLb6KW0c0e6gN6XNidC,https://open.spotify.com/track/0aUOLb6KW0c0e6gN6XNidC,Povo Guerreiro,Criolo,Povo Guerreiro,False,0,219071,2,1,4,0.7929999999999999,0.657,0.0561,0.6459999999999999,1.08e-06,0.0824,0.961,114.035,1
1084,0Y8dSlRPhYGN96MoPCFj8c,https://open.spotify.com/track/0Y8dSlRPhYGN96MoPCFj8c,Ponta de Lança (Verso Livre),Rincon Sapiência,Ponta de Lança (Verso Livre),True,56,214165,1,1,4,0.887,0.602,0.207,0.361,0.000147,0.084,0.9470000000000001,130.029,1
1085,0CokSRCu5hZgPxcZBaEzVE,https://open.spotify.com/track/0CokSRCu5hZgPxcZBaEzVE,Glorious (feat. Skylar Grey),Macklemore,GEMINI,True,75,220454,0,0,4,0.731,0.794,0.0522,0.0323,2.59e-05,0.11199999999999999,0.35600000000000004,139.994,1
1086,5UEnHoDYpsxlfzWLZIc7LD,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD,River (feat. Ed Sheeran),Eminem,Revival,True,19,221013,8,0,4,0.757,0.748,0.473,0.17,0.0,0.0759,0.693,90.052,1
1087,7t1r7YWXYxQwySOwSQ8e2M,https://open.spotify.com/track/7t1r7YWXYxQwySOwSQ8e2M,Pangeia,Fabio Brazza,Epopéia da Poeira Cósmica,False,0,338456,4,1,4,0.74,0.725,0.243,0.635,0.0,0.111,0.73,148.971,1
1088,1O5O4HU1nxnrENYM2kCTR4,https://open.spotify.com/track/1O5O4HU1nxnrENYM2kCTR4,Anel de Giges,Fabio Brazza,Epopéia da Poeira Cósmica,False,0,207908,5,1,4,0.618,0.657,0.36700000000000005,0.505,0.0,0.293,0.502,95.09200000000001,1
1089,7q9dBBZwL9r5RVpbWvDFXf,https://open.spotify.com/track/7q9dBBZwL9r5RVpbWvDFXf,Selecta,BRAZA,Tijolo por Tijolo,False,41,233546,7,0,4,0.795,0.617,0.0719,0.179,0.0,0.102,0.885,164.045,1
1090,0smUKPjPRqeFhTEGdghgzi,https://open.spotify.com/track/0smUKPjPRqeFhTEGdghgzi,Moldado Em Barro,BRAZA,Tijolo por Tijolo,False,32,171466,7,1,4,0.7929999999999999,0.754,0.0449,0.0894,0.000229,0.0944,0.738,121.984,1
1091,0ZYuaNa0M0XVimhr8biOmX,https://open.spotify.com/track/0ZYuaNa0M0XVimhr8biOmX,Qual É o Rosto de Deus?,BRAZA,Tijolo por Tijolo,False,44,217746,1,0,4,0.764,0.765,0.0559,0.493,3.26e-06,0.0894,0.6629999999999999,172.0,1
1092,2vDHVKUxuejxxoFaQoks21,https://open.spotify.com/track/2vDHVKUxuejxxoFaQoks21,Café Zèbre,Milk Coffee & Sugar,Milk Coffee And Sugar,False,31,236961,1,1,4,0.523,0.53,0.239,0.513,2.31e-06,0.44299999999999995,0.735,85.84200000000001,1
1093,3LuJ5B07dh2z3wVU1241zO,https://open.spotify.com/track/3LuJ5B07dh2z3wVU1241zO,Helm Street 121,Costa Gold,Helm Street 121 - Single,True,37,191460,1,1,4,0.7040000000000001,0.51,0.555,0.475,0.0,0.15,0.652,88.60700000000001,1
1094,16Ij1j3ZawPQ2vxsnusKLY,https://open.spotify.com/track/16Ij1j3ZawPQ2vxsnusKLY,Dubai,Hungria Hip Hop,Dubai,True,61,280218,9,0,4,0.934,0.48700000000000004,0.28300000000000003,0.267,0.0,0.127,0.924,139.97,1
1095,2BZx6pvXQpY8pExUmdkkm1,https://open.spotify.com/track/2BZx6pvXQpY8pExUmdkkm1,Lembranças,Hungria Hip Hop,Lembranças,True,63,270597,7,0,4,0.9159999999999999,0.321,0.33899999999999997,0.34700000000000003,0.0,0.0854,0.6659999999999999,136.043,1
1096,7BT3mmuAYLzEssrX72Uhkl,https://open.spotify.com/track/7BT3mmuAYLzEssrX72Uhkl,Sigla-Me Os Bons,Mortão VMG,"É Ritmo, Mas Também É Poesia",False,0,162506,10,0,4,0.7609999999999999,0.889,0.263,0.0746,0.0,0.063,0.92,96.179,1
1097,2K3XtZM5ZpeCV6CBPJTAAS,https://open.spotify.com/track/2K3XtZM5ZpeCV6CBPJTAAS,Pindorama,Mortão VMG,"É Ritmo, Mas Também É Poesia",False,0,256673,2,0,4,0.575,0.677,0.187,0.17800000000000002,0.0,0.0568,0.511,126.90899999999999,1
1098,7wOnWdV6yvPoT6bqGbgQ6w,https://open.spotify.com/track/7wOnWdV6yvPoT6bqGbgQ6w,Enquanto Você Dormia,Projota,Enquanto Você Dormia,False,0,160546,0,0,4,0.7190000000000001,0.7609999999999999,0.0404,0.125,0.0,0.18100000000000002,0.858,79.983,1
1099,3ytXzEJFeVydFfmUhHvti8,https://open.spotify.com/track/3ytXzEJFeVydFfmUhHvti8,Negro Drama,Racionais MC's,"Nada Como um Dia Após o Outro Dia, Vol. 1 & 2",False,63,411866,7,0,4,0.858,0.733,0.305,0.275,0.0,0.152,0.8009999999999999,157.38,1
1100,4nTrxp4aH0g2yLVPkFmljF,https://open.spotify.com/track/4nTrxp4aH0g2yLVPkFmljF,"Vida Loka, Pt. 2",Racionais MC's,"Nada Como um Dia Após o Outro Dia, Vol. 1 & 2",False,62,350560,1,0,4,0.655,0.653,0.273,0.133,0.00813,0.203,0.433,82.1,1
1101,7wbbSHjbKqqcn2YJRCeVSD,https://open.spotify.com/track/7wbbSHjbKqqcn2YJRCeVSD,The Cypher Deffect - Damassaclan,Costa Gold,Posfácio,False,52,281103,10,0,4,0.711,0.821,0.419,0.36,0.0,0.5589999999999999,0.616,91.22,1
1102,6EjEVEJgA7wg3dAO8cFusE,https://open.spotify.com/track/6EjEVEJgA7wg3dAO8cFusE,Retrato,Rpk,Simples Mentes Ideias,False,0,203389,1,1,4,0.745,0.539,0.306,0.0974,0.0206,0.0939,0.37,170.935,1
1103,7sns9oE6lB8WwOEdcae1DQ,https://open.spotify.com/track/7sns9oE6lB8WwOEdcae1DQ,País De Poucos,Fabio Brazza,País De Poucos,False,0,218253,3,0,4,0.602,0.747,0.375,0.825,0.0,0.7709999999999999,0.8079999999999999,85.804,1
1104,7ccJqao3k1sXYmpAy4R5of,https://open.spotify.com/track/7ccJqao3k1sXYmpAy4R5of,Filho Da Pátria,Fabio Brazza,Filho Da Pátria,False,0,265026,1,1,4,0.818,0.7829999999999999,0.284,0.79,0.0,0.0926,0.804,89.94,1
1105,0rUEjQwj096URPIrwZuXEN,https://open.spotify.com/track/0rUEjQwj096URPIrwZuXEN,Uma Brasa,Fabio Brazza,"Tupi, Or Not Tupi",False,0,180146,2,1,4,0.7440000000000001,0.7909999999999999,0.225,0.17800000000000002,0.0,0.0513,0.5760000000000001,95.055,1
1106,0VPbemVfuSiKPr8h5Hj4Pf,https://open.spotify.com/track/0VPbemVfuSiKPr8h5Hj4Pf,História De Cinema,Fabio Brazza,Filho Da Pátria,False,0,264080,8,0,4,0.735,0.618,0.335,0.242,0.0,0.091,0.898,87.78299999999999,1
1107,39jhsuKjdFcD5bpGejGspd,https://open.spotify.com/track/39jhsuKjdFcD5bpGejGspd,Aiyra Ibi Abá,Fabio Brazza,"Tupi, Or Not Tupi",False,0,358893,10,0,4,0.613,0.792,0.19899999999999998,0.215,0.0,0.0906,0.9390000000000001,82.73200000000001,1
1108,47Ivl2itFpDlFUsxiNF2G2,https://open.spotify.com/track/47Ivl2itFpDlFUsxiNF2G2,Hey João,Fabio Brazza,"Tupi, Or Not Tupi",False,0,221626,9,0,4,0.726,0.805,0.267,0.753,0.0,0.361,0.61,94.99,1
1109,6D5fnKQOOqBzGkLpMvP98o,https://open.spotify.com/track/6D5fnKQOOqBzGkLpMvP98o,Estopim,Fabio Brazza,Estopim,False,44,284700,11,0,4,0.6459999999999999,0.84,0.336,0.35100000000000003,0.0,0.0366,0.877,179.93099999999998,1
1110,6A08YmAZENRQQfNdvzTVGz,https://open.spotify.com/track/6A08YmAZENRQQfNdvzTVGz,"Foco, Força E Fé",Projota,"Foco, Força E Fé",False,0,224546,6,0,4,0.5820000000000001,0.968,0.29600000000000004,0.0914,0.0,0.231,0.6940000000000001,175.93400000000003,1
1111,17baAghWcrewNOcc9dCewx,https://open.spotify.com/track/17baAghWcrewNOcc9dCewx,Mockingbird,Eminem,Curtain Call (Deluxe),True,11,251266,4,0,4,0.621,0.672,0.276,0.21,0.0,0.13,0.228,83.80799999999999,1
1112,3Dsvys3pYqnmgHN3wcH54B,https://open.spotify.com/track/3Dsvys3pYqnmgHN3wcH54B,Grajauex,Criolo,Nó Na Orelha,False,0,156240,5,0,4,0.596,0.6579999999999999,0.40700000000000003,0.11699999999999999,0.0,0.326,0.78,80.214,1
1113,4ZfQUFNi3xbDA4dq0MmVhS,https://open.spotify.com/track/4ZfQUFNi3xbDA4dq0MmVhS,Chuva Ácida,Criolo,Ainda Há Tempo,False,0,179919,9,1,4,0.703,0.779,0.287,0.0478,0.0,0.201,0.738,94.025,1
1114,67nAU2VBR1i9eBrVLuvajz,https://open.spotify.com/track/67nAU2VBR1i9eBrVLuvajz,Stan,Eminem,Curtain Call: The Hits,True,1,404426,6,0,4,0.7809999999999999,0.74,0.20800000000000002,0.0375,2.27e-06,0.449,0.527,80.056,1
1115,1MYlx4dBtiyjn7K8YSyfzT,https://open.spotify.com/track/1MYlx4dBtiyjn7K8YSyfzT,The Real Slim Shady,Eminem,Curtain Call (Deluxe),True,9,284800,5,0,4,0.9470000000000001,0.655,0.0609,0.0331,0.0,0.0433,0.787,104.485,1
1116,6yr8GiTHWvFfi4o6Q5ebdT,https://open.spotify.com/track/6yr8GiTHWvFfi4o6Q5ebdT,'Till I Collapse,Eminem,The Eminem Show,True,14,297893,1,1,4,0.551,0.851,0.19699999999999998,0.0748,0.0,0.0784,0.1,171.41099999999997,1
1117,7BE9IjMcRxyHQ2CjxvIHcH,https://open.spotify.com/track/7BE9IjMcRxyHQ2CjxvIHcH,O Homem Que Não Tinha Nada,Projota,"Foco, Força E Fé",False,0,192986,1,1,4,0.565,0.746,0.076,0.2,0.0,0.162,0.64,160.02100000000002,1
1118,3mTUqLbtWm2DAEwvQTyu4d,https://open.spotify.com/track/3mTUqLbtWm2DAEwvQTyu4d,Ela Só Quer Paz,Projota,Ela Só Quer Paz,False,1,174382,0,0,4,0.667,0.669,0.165,0.0173,0.0,0.0737,0.9390000000000001,172.019,1
1119,05y1GDP0lmZSopE5Bc5w67,https://open.spotify.com/track/05y1GDP0lmZSopE5Bc5w67,Duas de Cinco,Criolo,Convoque Seu Buda,False,0,223979,5,0,4,0.643,0.7140000000000001,0.0781,0.0476,0.0032,0.135,0.534,80.14,1
1120,5yMZU1xolje7E1xGmezcuj,https://open.spotify.com/track/5yMZU1xolje7E1xGmezcuj,Cleanin' Out My Closet,Eminem,The Eminem Show,True,4,297933,9,0,4,0.9079999999999999,0.762,0.153,0.0658,0.0,0.10400000000000001,0.8690000000000001,148.016,1
